"CAMIS","Total","Critical","Not Critical","Not Applicable"
"50117651","13","9","4","0"
"50117654","1","0","1","0"
"50117657","5","4","1","0"
"50117658","4","1","3","0"
"50117660","4","1","3","0"
"50117663","4","1","3","0"
"50117665","2","1","1","0"
"50117668","5","5","0","0"
"50117669","2","2","0","0"
"50117684","21","11","10","0"
"50117691","6","2","4","0"
"50117693","3","1","2","0"
"50117697","24","12","12","0"
"50117700","1","0","0","1"
"50117702","12","4","7","1"
"50117704","4","1","3","0"
"50117705","9","8","1","0"
"50117710","14","8","6","0"
"50117716","3","2","1","0"
"50117717","1","1","0","0"
"50117720","14","5","9","0"
"50117742","7","1","6","0"
"50117747","3","1","2","0"
"50117755","12","6","6","0"
"50117756","1","1","0","0"
"50117758","3","1","2","0"
"50117760","4","1","3","0"
"50117761","1","0","1","0"
"50117768","5","3","2","0"
"50117770","8","3","5","0"
"50117772","6","2","4","0"
"50117773","11","6","5","0"
"50117774","3","1","1","1"
"50117775","7","3","4","0"
"50117776","8","5","3","0"
"50117786","2","2","0","0"
"50117791","8","3","5","0"
"50117805","15","11","4","0"
"50117806","3","1","2","0"
"50117809","1","1","0","0"
"50117810","4","1","3","0"
"50117812","4","0","4","0"
"50117814","3","2","1","0"
"50117815","6","4","2","0"
"50117817","2","1","1","0"
"50117818","2","1","1","0"
"50117824","2","1","1","0"
"50117827","10","4","6","0"
"50117830","7","2","5","0"
"50117832","7","3","4","0"
"50117836","2","2","0","0"
"50117840","3","1","2","0"
"50117841","2","0","2","0"
"50117847","1","0","1","0"
"50117849","3","1","2","0"
"50117851","2","1","1","0"
"50117859","3","1","2","0"
"50117860","6","3","3","0"
"50117866","2","2","0","0"
"50117880","14","8","6","0"
"50117883","9","6","3","0"
"50117884","4","1","3","0"
"50117887","3","2","1","0"
"50117890","9","4","5","0"
"50117891","10","6","4","0"
"50117892","2","1","1","0"
"50117894","4","1","3","0"
"50117899","4","0","4","0"
"50117909","2","1","1","0"
"50117911","19","9","10","0"
"50117920","1","0","1","0"
"50117930","3","1","2","0"
"50117931","6","3","3","0"
"50117942","3","0","3","0"
"50117946","2","1","1","0"
"50117950","7","2","5","0"
"50117956","7","4","3","0"
"50117959","9","4","5","0"
"50117960","3","1","2","0"
"50117961","4","2","2","0"
"50117963","8","3","5","0"
"50117965","1","0","1","0"
"50117966","3","0","3","0"
"50117969","6","3","3","0"
"50117975","2","1","1","0"
"50117977","3","0","3","0"
"50117978","6","4","1","1"
"50117979","15","12","3","0"
"50117982","2","1","1","0"
"50117983","2","1","1","0"
"50117985","2","0","2","0"
"50117993","5","1","4","0"
"50117994","3","0","3","0"
"50117995","3","1","2","0"
"50117996","3","1","2","0"
"50117997","5","2","3","0"
"50117999","12","4","8","0"
"50118003","2","2","0","0"
"50118004","8","4","4","0"
"50118006","2","2","0","0"
"50118007","7","4","3","0"
"50118015","6","2","4","0"
"50118018","7","4","3","0"
"50118021","13","9","4","0"
"50118022","1","1","0","0"
"50118024","10","5","5","0"
"50118025","11","4","7","0"
"50118026","2","1","1","0"
"50118027","9","3","6","0"
"50118030","10","4","6","0"
"50118036","5","3","2","0"
"50118039","2","1","1","0"
"50118043","8","3","5","0"
"50118045","5","2","3","0"
"50118048","8","2","6","0"
"50118055","2","0","2","0"
"50118056","2","1","1","0"
"50118057","11","4","7","0"
"50118059","1","1","0","0"
"50118060","2","1","1","0"
"50118061","8","4","4","0"
"50118062","2","1","1","0"
"50118063","7","3","4","0"
"50118064","2","1","1","0"
"50118072","6","1","5","0"
"50118081","8","0","8","0"
"50118083","2","0","1","1"
"50118086","1","1","0","0"
"50118088","4","2","1","1"
"50118090","3","1","2","0"
"50118091","9","2","7","0"
"50118094","4","1","3","0"
"50118095","3","1","2","0"
"50118099","3","1","2","0"
"50118100","1","1","0","0"
"50118101","10","3","7","0"
"50118103","3","2","0","1"
"50118119","1","0","1","0"
"50118120","6","3","3","0"
"50118129","9","5","4","0"
"50118133","8","4","4","0"
"50118134","4","2","2","0"
"50118137","2","1","1","0"
"50118139","18","9","9","0"
"50118141","3","1","2","0"
"50118144","1","1","0","0"
"50118145","7","3","4","0"
"50118147","5","1","4","0"
"50118148","3","1","2","0"
"50118149","2","1","1","0"
"50118150","12","5","7","0"
"50118151","5","2","3","0"
"50118153","8","3","5","0"
"50118161","1","0","1","0"
"50118163","10","2","8","0"
"50118164","12","4","8","0"
"50118166","14","5","9","0"
"50118167","3","1","2","0"
"50118168","2","1","0","1"
"50118176","3","1","2","0"
"50118183","2","2","0","0"
"50118184","12","5","7","0"
"50118185","10","7","3","0"
"50118198","17","10","7","0"
"50118212","3","2","1","0"
"50118213","1","1","0","0"
"50118219","3","2","1","0"
"50118223","4","3","1","0"
"50118224","2","0","2","0"
"50118226","11","8","3","0"
"50118227","4","4","0","0"
"50118233","3","2","1","0"
"50118242","2","1","1","0"
"50118245","7","3","4","0"
"50118247","3","1","2","0"
"50118248","11","7","4","0"
"50118249","4","2","2","0"
"50118250","2","1","1","0"
"50118251","3","2","1","0"
"50118255","2","0","2","0"
"50118256","2","1","1","0"
"50118257","1","1","0","0"
"50118258","1","0","0","1"
"50118262","1","1","0","0"
"50118263","2","0","2","0"
"50118265","7","2","5","0"
"50118266","3","1","2","0"
"50118267","10","4","6","0"
"50118269","3","2","1","0"
"50118276","9","5","4","0"
"50118279","13","6","7","0"
"50118280","6","2","4","0"
"50118281","3","1","2","0"
"50118289","23","9","14","0"
"50118302","2","1","1","0"
"50118305","22","7","15","0"
"50118311","1","1","0","0"
"50118316","6","0","6","0"
"50118317","3","1","2","0"
"50118318","2","1","1","0"
"50118328","3","1","2","0"
"50118340","1","0","1","0"
"50118341","2","2","0","0"
"50118351","3","2","1","0"
"50118361","6","2","4","0"
"50118363","2","0","1","1"
"50118364","5","3","2","0"
"50118365","9","5","4","0"
"50118368","10","4","6","0"
"50118372","1","0","1","0"
"50118373","2","0","2","0"
"50118374","2","1","1","0"
"50118377","9","4","5","0"
"50118379","3","2","1","0"
"50118380","6","5","1","0"
"50118387","3","1","2","0"
"50118389","5","2","3","0"
"50118392","8","4","4","0"
"50118395","2","2","0","0"
"50118396","3","1","2","0"
"50118403","6","2","4","0"
"50118413","1","1","0","0"
"50118421","3","0","3","0"
"50118426","2","1","1","0"
"50118428","15","5","10","0"
"50118431","16","8","8","0"
"50118433","3","1","1","1"
"50118441","1","0","1","0"
"50118453","3","3","0","0"
"50118455","7","4","3","0"
"50118457","4","3","1","0"
"50118462","2","0","2","0"
"50118463","8","5","3","0"
"50118479","5","3","2","0"
"50118480","6","3","3","0"
"50118487","2","0","2","0"
"50118496","13","4","9","0"
"50118501","23","13","10","0"
"50118502","3","3","0","0"
"50118504","6","2","4","0"
"50118515","3","1","2","0"
"50118522","3","1","2","0"
"50118523","4","3","1","0"
"50118527","2","2","0","0"
"50118529","3","3","0","0"
"50118534","3","0","3","0"
"50118537","4","1","3","0"
"50118539","2","2","0","0"
"50118542","3","1","2","0"
"50118545","2","1","1","0"
"50118549","2","1","1","0"
"50118551","14","6","8","0"
"50118565","2","1","1","0"
"50118572","13","8","5","0"
"50118591","1","0","1","0"
"50118598","3","1","2","0"
"50118602","7","4","3","0"
"50118603","1","1","0","0"
"50118605","2","0","2","0"
"50118609","3","2","1","0"
"50118612","15","4","10","1"
"50118630","3","1","2","0"
"50118632","4","2","2","0"
"50118633","4","1","3","0"
"50118634","6","1","5","0"
"50118638","1","1","0","0"
"50118639","2","0","2","0"
"50118640","9","3","6","0"
"50118641","8","4","4","0"
"50118644","5","4","1","0"
"50118645","6","2","4","0"
"50118653","2","2","0","0"
"50118654","5","1","4","0"
"50118662","4","2","2","0"
"50118669","28","14","14","0"
"50118682","2","0","2","0"
"50118687","2","1","1","0"
"50118688","2","2","0","0"
"50118691","3","3","0","0"
"50118692","2","1","1","0"
"50118694","8","1","7","0"
"50118701","2","1","1","0"
"50118702","1","0","1","0"
"50118704","1","0","1","0"
"50118706","2","1","1","0"
"50118707","2","1","1","0"
"50118708","1","1","0","0"
"50118709","1","1","0","0"
"50118727","5","1","4","0"
"50118731","3","2","1","0"
"50118738","8","2","5","1"
"50118739","27","9","18","0"
"50118748","1","0","1","0"
"50118757","7","2","5","0"
"50118758","6","0","6","0"
"50118763","17","4","13","0"
"50118771","13","4","9","0"
"50118778","11","4","7","0"
"50118788","3","1","2","0"
"50118796","9","4","5","0"
"50118799","3","1","2","0"
"50118800","6","3","3","0"
"50118803","10","3","7","0"
"50118814","1","0","1","0"
"50118816","12","7","5","0"
"50118819","3","2","1","0"
"50118826","6","2","4","0"
"50118832","3","2","1","0"
"50118834","6","3","3","0"
"50118835","6","4","2","0"
"50118836","4","3","1","0"
"50118838","8","2","6","0"
"50118840","1","1","0","0"
"50118856","2","1","1","0"
"50118858","9","4","5","0"
"50118860","18","8","10","0"
"50118864","8","6","2","0"
"50118876","4","1","3","0"
"50118877","2","0","2","0"
"50118878","8","4","4","0"
"50118881","2","0","2","0"
"50118883","5","0","5","0"
"50118884","6","3","3","0"
"50118900","2","1","1","0"
"50118905","3","0","3","0"
"50118912","3","1","2","0"
"50118923","2","1","1","0"
"50118930","2","1","1","0"
"50118931","10","4","6","0"
"50118938","10","5","5","0"
"50118940","10","3","7","0"
"50118947","1","0","1","0"
"50118949","5","4","1","0"
"50118965","5","1","4","0"
"50118970","3","1","2","0"
"50118971","12","2","10","0"
"50118992","3","1","2","0"
"50118994","4","2","2","0"
"50118998","1","1","0","0"
"50119000","1","0","1","0"
"50119007","1","0","1","0"
"50119016","7","2","5","0"
"50119018","2","1","1","0"
"50119019","15","7","8","0"
"50119022","4","2","2","0"
"50119023","13","7","6","0"
"50119024","11","4","7","0"
"50119027","16","12","4","0"
"50119029","3","2","1","0"
"50119032","6","4","2","0"
"50119037","2","1","1","0"
"50119039","8","2","6","0"
"50119040","11","5","6","0"
"50119048","3","1","2","0"
"50119057","6","4","2","0"
"50119064","1","0","1","0"
"50119086","8","3","5","0"
"50119087","1","0","1","0"
"50119088","9","7","2","0"
"50119094","4","4","0","0"
"50119101","3","0","3","0"
"50119126","4","1","3","0"
"50119137","5","2","3","0"
"50119138","5","3","2","0"
"50119143","2","1","1","0"
"50119150","9","6","3","0"
"50119164","1","0","1","0"
"50119170","5","1","4","0"
"50119177","11","5","6","0"
"50119193","11","6","5","0"
"50119194","2","2","0","0"
"50119199","9","5","4","0"
"50119201","8","3","5","0"
"50119202","10","2","8","0"
"50119207","8","2","6","0"
"50119210","2","0","2","0"
"50119214","2","1","1","0"
"50119217","10","4","6","0"
"50119221","2","0","2","0"
"50119222","1","0","1","0"
"50119223","4","1","3","0"
"50119229","10","3","7","0"
"50119231","2","0","1","1"
"50119233","3","1","2","0"
"50119235","4","2","2","0"
"50119256","4","3","1","0"
"50119258","9","5","4","0"
"50119263","2","2","0","0"
"50119290","3","1","2","0"
"50119301","18","9","9","0"
"50119304","4","1","3","0"
"50119313","3","0","3","0"
"50119320","15","6","9","0"
"50119327","12","8","4","0"
"50119336","7","5","2","0"
"50119340","6","3","3","0"
"50119363","29","13","15","1"
"50119367","2","1","1","0"
"50119381","3","1","2","0"
"50119394","5","1","4","0"
"50119397","9","2","7","0"
"50119398","7","5","2","0"
"50119402","3","0","3","0"
"50119404","2","0","2","0"
"50119405","1","0","1","0"
"50119407","2","1","1","0"
"50119414","1","0","0","1"
"50119415","4","2","2","0"
"50119423","6","0","6","0"
"50119427","1","0","1","0"
"50119429","1","0","1","0"
"50119432","4","1","3","0"
"50119434","2","0","2","0"
"50119443","2","1","1","0"
"50119449","7","2","5","0"
"50119451","20","10","10","0"
"50119456","2","0","2","0"
"50119464","3","1","2","0"
"50119477","2","0","2","0"
"50119481","2","1","1","0"
"50119497","1","0","1","0"
"50119502","10","4","6","0"
"50119504","4","1","3","0"
"50119508","3","1","2","0"
"50119516","10","6","4","0"
"50119521","3","1","2","0"
"50119531","5","1","4","0"
"50119545","1","0","0","1"
"50119558","9","7","2","0"
"50119561","13","6","7","0"
"50119564","9","6","3","0"
"50119568","6","1","5","0"
"50119569","17","8","9","0"
"50119570","4","0","4","0"
"50119572","4","3","1","0"
"50119577","4","1","3","0"
"50119580","13","8","5","0"
"50119590","10","5","5","0"
"50119597","4","3","1","0"
"50119598","4","1","3","0"
"50119599","2","1","1","0"
"50119603","5","3","2","0"
"50119608","7","4","3","0"
"50119623","8","3","5","0"
"50119629","9","3","6","0"
"50119630","7","0","7","0"
"50119638","19","10","9","0"
"50119639","8","5","3","0"
"50119642","5","3","2","0"
"50119644","3","1","2","0"
"50119645","4","1","3","0"
"50119647","2","1","1","0"
"50119648","1","1","0","0"
"50119650","13","6","7","0"
"50119651","2","1","1","0"
"50119653","3","1","2","0"
"50119654","9","8","1","0"
"50119655","1","0","1","0"
"50119660","12","2","10","0"
"50119666","7","2","5","0"
"50119667","3","2","1","0"
"50119668","3","2","1","0"
"50119681","16","9","7","0"
"50119682","2","0","2","0"
"50119684","7","3","3","1"
"50119685","1","1","0","0"
"50119686","2","1","1","0"
"50119691","7","4","3","0"
"50119696","1","1","0","0"
"50119698","7","2","5","0"
"50119701","4","2","2","0"
"50119703","3","0","3","0"
"50119704","2","0","2","0"
"50119706","2","1","1","0"
"50119707","4","1","3","0"
"50119719","1","0","1","0"
"50119722","13","3","10","0"
"50119726","3","2","1","0"
"50119748","3","2","1","0"
"50119749","8","4","4","0"
"50119755","17","6","11","0"
"50119761","8","7","1","0"
"50119763","2","2","0","0"
"50119765","7","1","6","0"
"50119771","11","3","8","0"
"50119773","4","1","3","0"
"50119781","5","1","4","0"
"50119782","3","1","2","0"
"50119784","22","11","11","0"
"50119799","12","5","7","0"
"50119805","23","7","16","0"
"50119808","4","1","3","0"
"50119816","3","2","1","0"
"50119820","7","0","7","0"
"50119823","3","1","2","0"
"50119828","10","4","6","0"
"50119837","4","3","1","0"
"50119838","13","4","9","0"
"50119840","1","0","1","0"
"50119841","1","1","0","0"
"50119855","4","1","3","0"
"50119865","7","2","5","0"
"50119870","3","1","2","0"
"50119875","6","0","6","0"
"50119880","1","0","1","0"
"50119882","12","7","5","0"
"50119889","6","4","2","0"
"50119901","2","1","1","0"
"50119904","2","0","2","0"
"50119908","8","6","2","0"
"50119909","16","7","9","0"
"50119911","11","8","2","1"
"50119915","11","3","8","0"
"50119920","10","2","8","0"
"50119924","20","7","13","0"
"50119936","4","0","4","0"
"50119937","8","3","5","0"
"50119940","3","1","2","0"
"50119943","10","4","6","0"
"50119950","2","1","1","0"
"50119968","2","1","1","0"
"50119970","3","0","3","0"
"50119971","2","1","1","0"
"50119972","3","0","3","0"
"50119973","6","1","5","0"
"50119974","8","4","4","0"
"50119975","8","4","4","0"
"50119976","2","1","1","0"
"50119977","2","1","1","0"
"50119981","2","0","2","0"
"50119983","2","1","1","0"
"50119984","3","2","1","0"
"50119996","4","1","3","0"
"50119999","7","4","3","0"
"50120001","2","1","1","0"
"50120002","14","7","7","0"
"50120019","2","1","1","0"
"50120023","9","7","2","0"
"50120024","10","4","6","0"
"50120026","10","5","5","0"
"50120052","1","0","1","0"
"50120082","6","0","6","0"
"50120087","4","1","3","0"
"50120088","4","0","4","0"
"50120094","1","0","1","0"
"50120097","5","1","4","0"
"50120099","1","1","0","0"
"50120105","3","2","1","0"
"50120111","11","6","5","0"
"50120115","2","1","1","0"
"50120121","10","3","7","0"
"50120122","8","0","8","0"
"50120134","5","0","5","0"
"50120139","7","5","2","0"
"50120141","3","2","1","0"
"50120145","2","0","2","0"
"50120146","2","0","2","0"
"50120150","3","3","0","0"
"50120151","8","2","6","0"
"50120156","8","4","3","1"
"50120176","3","1","2","0"
"50120177","2","1","1","0"
"50120196","4","2","2","0"
"50120214","9","2","7","0"
"50120222","8","1","7","0"
"50120239","5","0","5","0"
"50120273","10","3","7","0"
"50120275","5","2","3","0"
"50120277","4","2","2","0"
"50120278","7","4","3","0"
"50120286","4","2","2","0"
"50120293","3","0","3","0"
"50120296","2","1","1","0"
"50120297","2","2","0","0"
"50120298","12","5","7","0"
"50120328","2","0","2","0"
"50120337","10","6","4","0"
"50120340","3","1","2","0"
"50120356","2","2","0","0"
"50120357","12","8","3","1"
"50120361","2","0","2","0"
"50120362","4","3","1","0"
"50120390","3","1","2","0"
"50120391","1","0","1","0"
"50120396","2","1","1","0"
"50120400","7","2","5","0"
"50120402","2","1","1","0"
"50120406","3","1","2","0"
"50120409","8","1","7","0"
"50120410","3","1","2","0"
"50120417","3","0","3","0"
"50120421","5","1","4","0"
"50120424","3","1","2","0"
"50120438","5","2","3","0"
"50120453","2","1","1","0"
"50120455","2","0","2","0"
"50120457","10","2","8","0"
"50120493","3","1","2","0"
"50120500","3","1","2","0"
"50120529","8","3","5","0"
"50120535","31","13","18","0"
"50120540","7","1","6","0"
"50120549","2","0","2","0"
"50120552","3","0","3","0"
"50120568","2","1","1","0"
"50120594","2","0","2","0"
"50120596","1","0","0","1"
"50120598","6","2","4","0"
"50120599","1","1","0","0"
"50120603","2","1","1","0"
"50120608","2","1","1","0"
"50120610","1","1","0","0"
"50120623","3","1","2","0"
"50120654","11","5","6","0"
"50120656","5","1","4","0"
"50120678","6","2","4","0"
"50120680","19","7","12","0"
"50120682","3","1","2","0"
"50120698","11","3","8","0"
"50120701","6","4","2","0"
"50120704","2","1","1","0"
"50120705","3","1","2","0"
"50120710","4","2","2","0"
"50120714","7","4","3","0"
"50120719","7","4","3","0"
"50120721","3","1","2","0"
"50120723","5","3","2","0"
"50120729","1","1","0","0"
"50120746","4","0","4","0"
"50120747","14","9","5","0"
"50120753","1","0","1","0"
"50120760","2","1","1","0"
"50120761","4","1","3","0"
"50120762","2","0","2","0"
"50120787","2","2","0","0"
"50120788","3","2","1","0"
"50120794","1","0","1","0"
"50120803","3","1","2","0"
"50120805","3","2","1","0"
"50120806","5","2","3","0"
"50120823","7","1","6","0"
"50120831","7","3","4","0"
"50120834","5","4","1","0"
"50120853","3","2","1","0"
"50120859","2","1","1","0"
"50120864","3","1","2","0"
"50120871","2","1","1","0"
"50120873","17","8","9","0"
"50120877","5","1","4","0"
"50120908","3","0","3","0"
"50120929","15","8","7","0"
